-4.700000 3.600000 -2.978800e+00
-4.700000 3.700000 -2.891054e+00
-4.700000 3.800000 -2.798481e+00
-4.700000 3.900000 -2.702473e+00
-4.700000 4.000000 -2.604282e+00
-4.700000 4.100000 -2.505006e+00
-4.700000 4.200000 -2.405591e+00
-4.700000 4.300000 -2.306838e+00
-4.700000 4.400000 -2.209406e+00
-4.700000 4.500000 -2.113832e+00
-4.700000 4.600000 -2.020536e+00
-4.700000 4.700000 -1.929843e+00
-4.700000 4.800000 -1.841991e+00
-4.700000 4.900000 -1.757144e+00
-4.700000 5.000000 -1.675407e+00

-4.600000 -5.000000 -1.583690e-01
-4.600000 -4.900000 -1.482068e-01
-4.600000 -4.800000 -1.374619e-01
-4.600000 -4.700000 -1.261619e-01
-4.600000 -4.600000 -1.143505e-01
-4.600000 -4.500000 -1.020918e-01
-4.600000 -4.400000 -8.947399e-02
-4.600000 -4.300000 -7.661394e-02
-4.600000 -4.200000 -6.366159e-02
-4.600000 -4.100000 -5.080468e-02
-4.600000 -4.000000 -3.827300e-02
-4.600000 -3.900000 -2.634185e-02
-4.600000 -3.800000 -1.533423e-02
-4.600000 -3.700000 -5.620983e-03
-4.600000 -3.600000 2.381894e-03
-4.600000 -3.500000 8.219590e-03
-4.600000 -3.400000 1.140931e-02
-4.600000 -3.300000 1.145627e-02
-4.600000 -3.200000 7.875122e-03
-4.600000 -3.100000 2.167710e-04
-4.600000 -3.000000 -1.190046e-02
-4.600000 -2.900000 -2.875683e-02
-4.600000 -2.800000 -5.049709e-02
-4.600000 -2.700000 -7.709941e-02
-4.600000 -2.600000 -1.083515e-01
-4.600000 -2.500000 -1.438374e-01
-4.600000 -2.400000 -1.829394e-01
-4.600000 -2.300000 -2.248567e-01
-4.600000 -2.200000 -2.686420e-01
-4.600000 -2.100000 -3.132566e-01
-4.600000 -2.000000 -3.576389e-01
-4.600000 -1.900000 -4.007837e-01
-4.600000 -1.800000 -4.418245e-01
-4.600000 -1.700000 -4.801114e-01
-4.600000 -1.600000 -5.152777e-01
-4.600000 -1.500000 -5.472863e-01
-4.600000 -1.400000 -5.764509e-01
-4.600000 -1.300000 -6.034262e-01
-4.600000 -1.200000 -6.291686e-01
-4.600000 -1.100000 -6.548657e-01
-4.600000 -1.000000 -6.818416e-01
-4.600000 -0.900000 -7.114446e-01
-4.600000 -0.800000 -7.449284e-01
-4.600000 -0.700000 -7.833352e-01
-4.600000 -0.600000 -8.273962e-01
-4.600000 -0.500000 -8.774558e-01
-4.600000 -0.400000 -9.334320e-01
-4.600000 -0.300000 -9.948167e-01
-4.600000 -0.200000 -1.060717e+00
-4.600000 -0.100000 -1.129940e+00
-4.600000 0.000000 -1.201105e+00
